"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"06/05/2025","34,950.0","34,900.0","35,200.0","34,750.0","1.19M","0.29%"
"05/05/2025","34,850.0","34,650.0","34,850.0","34,300.0","1.83M","0.87%"
"29/04/2025","34,550.0","34,600.0","34,750.0","34,350.0","2.44M","0.00%"
"28/04/2025","34,550.0","35,300.0","35,300.0","34,400.0","3.32M","-1.29%"
"25/04/2025","35,000.0","35,300.0","35,400.0","35,000.0","2.68M","-1.27%"
"24/04/2025","35,450.0","35,350.0","35,450.0","34,900.0","2.03M","0.28%"
"23/04/2025","35,350.0","35,750.0","35,750.0","35,000.0","1.85M","0.71%"
"22/04/2025","35,100.0","35,150.0","35,200.0","32,800.0","3.60M","-0.43%"
"21/04/2025","35,250.0","35,950.0","36,000.0","35,100.0","2.11M","-1.95%"
"18/04/2025","35,950.0","36,200.0","36,250.0","35,850.0","3.48M","0.28%"
"17/04/2025","35,850.0","35,200.0","35,850.0","34,950.0","3.13M","-0.42%"
"16/04/2025","36,000.0","36,100.0","36,400.0","35,700.0","2.91M","-1.37%"
"15/04/2025","36,500.0","36,600.0","36,750.0","36,000.0","3.00M","-1.35%"
"14/04/2025","37,000.0","37,000.0","37,000.0","36,000.0","3.55M","0.68%"
"11/04/2025","36,750.0","36,900.0","36,900.0","35,550.0","6.95M","5.91%"
"10/04/2025","34,700.0","34,700.0","34,700.0","34,700.0","635.80K","6.93%"
"09/04/2025","32,450.0","31,200.0","34,500.0","31,200.0","6.52M","-3.13%"
"08/04/2025","33,500.0","35,000.0","35,500.0","33,500.0","4.71M","-6.94%"
"04/04/2025","36,000.0","33,550.0","36,000.0","33,550.0","6.88M","0.00%"
"03/04/2025","36,000.0","37,000.0","37,900.0","36,000.0","7.52M","-6.98%"
"02/04/2025","38,700.0","39,250.0","39,250.0","38,700.0","3.03M","-0.77%"
"01/04/2025","39,000.0","38,900.0","39,000.0","38,700.0","1.37M","0.65%"
"31/03/2025","38,750.0","39,000.0","39,000.0","38,500.0","2.90M","-0.90%"
"28/03/2025","39,100.0","39,150.0","39,250.0","39,050.0","1.40M","0.00%"
"27/03/2025","39,100.0","39,650.0","39,650.0","39,100.0","1.86M","-1.14%"
"26/03/2025","39,550.0","39,600.0","39,850.0","39,400.0","2.60M","-0.38%"
"25/03/2025","39,700.0","39,200.0","39,700.0","39,200.0","2.94M","1.53%"
"24/03/2025","39,100.0","39,450.0","39,500.0","39,000.0","3.73M","-0.89%"
"21/03/2025","39,450.0","39,600.0","39,800.0","39,450.0","2.41M","-0.88%"
"20/03/2025","39,800.0","39,550.0","39,900.0","39,550.0","2.26M","0.00%"
"19/03/2025","39,800.0","40,200.0","40,200.0","39,550.0","3.18M","-0.50%"
"18/03/2025","40,000.0","40,500.0","40,600.0","40,000.0","3.42M","-0.87%"
"17/03/2025","40,350.0","40,400.0","40,550.0","40,150.0","3.32M","-0.12%"
"14/03/2025","40,400.0","40,200.0","40,400.0","40,050.0","2.30M","0.50%"
"13/03/2025","40,200.0","40,900.0","40,900.0","40,100.0","3.98M","-1.71%"
"12/03/2025","40,900.0","41,350.0","41,400.0","40,850.0","3.97M","-1.21%"
"11/03/2025","41,400.0","40,950.0","41,400.0","40,750.0","3.35M","0.00%"
"10/03/2025","41,400.0","41,300.0","42,000.0","41,200.0","4.88M","0.61%"
"07/03/2025","41,150.0","40,800.0","41,150.0","40,700.0","4.62M","0.86%"
"06/03/2025","40,800.0","40,650.0","40,900.0","40,550.0","2.39M","0.37%"
"05/03/2025","40,650.0","40,700.0","41,150.0","40,450.0","2.83M","-0.37%"
"04/03/2025","40,800.0","40,800.0","40,900.0","40,400.0","3.34M","-0.37%"
"03/03/2025","40,950.0","40,950.0","41,200.0","40,850.0","1.97M","0.00%"
"28/02/2025","40,950.0","40,950.0","40,950.0","40,700.0","3.05M","0.00%"
"27/02/2025","40,950.0","41,200.0","41,300.0","40,900.0","2.55M","-0.61%"
"26/02/2025","41,200.0","41,200.0","41,250.0","40,950.0","3.02M","-0.12%"
"25/02/2025","41,250.0","41,150.0","41,350.0","41,000.0","4.35M","0.36%"
"24/02/2025","41,100.0","40,900.0","41,400.0","40,700.0","4.17M","0.49%"
"21/02/2025","40,900.0","40,850.0","41,050.0","40,650.0","2.99M","0.00%"
"20/02/2025","40,900.0","41,000.0","41,050.0","40,650.0","3.40M","0.12%"
"19/02/2025","40,850.0","40,500.0","40,900.0","40,400.0","5.45M","0.86%"
"18/02/2025","40,500.0","40,100.0","40,650.0","40,050.0","3.32M","0.75%"
"17/02/2025","40,200.0","40,650.0","40,650.0","40,150.0","2.27M","-1.11%"
"14/02/2025","40,650.0","40,350.0","40,850.0","40,150.0","4.56M","1.63%"
"13/02/2025","40,000.0","40,000.0","40,250.0","39,900.0","2.43M","0.00%"
"12/02/2025","40,000.0","40,350.0","40,450.0","39,900.0","4.34M","-1.11%"
"11/02/2025","40,450.0","40,500.0","40,750.0","40,100.0","2.87M","0.25%"
"10/02/2025","40,350.0","40,500.0","41,200.0","40,100.0","4.60M","-0.37%"
"07/02/2025","40,500.0","39,800.0","40,800.0","39,800.0","8.05M","1.76%"
"06/02/2025","39,800.0","39,650.0","40,000.0","39,600.0","3.98M","0.51%"
"05/02/2025","39,600.0","39,900.0","39,950.0","39,550.0","2.37M","-0.13%"
"04/02/2025","39,650.0","39,500.0","40,100.0","39,150.0","4.27M","0.63%"
"03/02/2025","39,400.0","39,700.0","39,900.0","39,100.0","3.55M","-1.50%"
"24/01/2025","40,000.0","39,900.0","40,000.0","39,750.0","2.33M","0.25%"
"23/01/2025","39,900.0","39,500.0","40,100.0","39,450.0","2.93M","1.01%"
"22/01/2025","39,500.0","39,800.0","39,800.0","39,450.0","2.02M","-0.75%"
"21/01/2025","39,800.0","40,050.0","40,050.0","39,500.0","2.14M","-0.25%"
"20/01/2025","39,900.0","39,450.0","40,100.0","39,400.0","2.85M","1.01%"
"17/01/2025","39,500.0","39,200.0","39,500.0","39,050.0","1.57M","0.25%"
"16/01/2025","39,400.0","39,200.0","39,500.0","39,050.0","1.63M","0.51%"
"15/01/2025","39,200.0","39,200.0","39,200.0","38,600.0","1.49M","0.51%"
"14/01/2025","39,000.0","39,200.0","39,200.0","38,900.0","957.60K","-0.76%"
"13/01/2025","39,300.0","39,100.0","39,350.0","38,400.0","2.46M","0.51%"
"10/01/2025","39,100.0","39,900.0","39,900.0","39,100.0","3.11M","-2.13%"
"09/01/2025","39,950.0","39,900.0","40,050.0","39,350.0","3.60M","-0.99%"
"08/01/2025","40,350.0","40,400.0","40,400.0","39,650.0","3.13M","-0.12%"
"07/01/2025","40,400.0","39,100.0","40,500.0","39,050.0","10.45M","4.12%"
"06/01/2025","38,800.0","38,300.0","39,150.0","38,200.0","4.82M","1.57%"
"03/01/2025","38,200.0","38,200.0","38,600.0","38,200.0","3.70M","0.00%"
"02/01/2025","38,200.0","38,200.0","38,650.0","37,900.0","3.16M","1.73%"
"31/12/2024","37,550.0","38,500.0","38,750.0","37,550.0","3.42M","-1.83%"
"30/12/2024","38,250.0","39,100.0","39,150.0","38,250.0","4.01M","-2.30%"
"27/12/2024","39,150.0","39,250.0","39,500.0","39,100.0","2.86M","0.38%"
"26/12/2024","39,000.0","38,950.0","39,350.0","38,800.0","3.88M","0.91%"
"25/12/2024","38,650.0","38,200.0","39,800.0","38,100.0","5.28M","1.44%"
"24/12/2024","38,100.0","38,700.0","38,850.0","38,050.0","3.22M","-1.30%"
"23/12/2024","38,600.0","38,900.0","39,000.0","38,500.0","2.90M","0.55%"
"20/12/2024","38,388.0","38,430.0","38,595.0","38,305.8","3.62M","0.00%"
"19/12/2024","38,388.0","38,554.0","38,636.0","38,347.1","3.27M","-0.85%"
"18/12/2024","38,719.0","38,719.0","38,843.0","38,595.0","2.01M","0.54%"
"17/12/2024","38,512.0","38,843.0","38,967.0","38,512.4","2.72M","-0.32%"
"16/12/2024","38,636.0","38,843.0","39,050.0","38,595.0","3.93M","0.75%"
"13/12/2024","38,347.0","38,471.0","38,678.0","38,347.1","1.67M","-0.43%"
"12/12/2024","38,512.0","38,595.0","38,967.0","38,512.4","2.34M","0.00%"
"11/12/2024","38,512.0","38,802.0","38,843.0","38,429.7","1.56M","-0.32%"
"10/12/2024","38,636.0","38,678.0","39,132.0","38,636.4","2.35M","0.11%"
"09/12/2024","38,595.0","38,554.0","38,843.0","38,512.4","2.08M","0.22%"
"06/12/2024","38,512.0","38,347.0","38,802.0","38,347.1","3.02M","1.30%"
"05/12/2024","38,017.0","37,438.0","38,678.0","37,438.0","2.94M","1.88%"
"04/12/2024","37,314.0","38,099.0","38,140.0","37,314.0","2.90M","-1.95%"
"03/12/2024","38,058.0","38,430.0","38,430.0","38,057.8","1.69M","-0.97%"
"02/12/2024","38,430.0","38,760.0","38,926.0","38,429.7","1.59M","-0.53%"
"29/11/2024","38,636.0","38,099.0","38,636.0","37,892.5","1.75M","1.41%"
"28/11/2024","38,099.0","38,430.0","38,471.0","38,099.2","1.55M","-0.54%"
"27/11/2024","38,306.0","38,223.0","38,388.0","38,057.8","1.47M","0.22%"
"26/11/2024","38,223.0","37,603.0","38,223.0","37,603.3","2.23M","1.54%"
"25/11/2024","37,645.0","37,769.0","37,851.0","37,603.3","1.34M","-0.33%"
"22/11/2024","37,769.0","37,851.0","37,851.0","37,396.7","2.27M","0.77%"
"21/11/2024","37,479.0","37,273.0","37,727.0","37,272.7","1.78M","0.78%"
"20/11/2024","37,190.0","36,942.0","37,893.0","36,776.8","2.65M","0.90%"
"19/11/2024","36,859.0","37,355.0","37,355.0","36,859.5","1.76M","0.33%"
"18/11/2024","36,736.0","36,901.0","37,686.0","36,735.5","2.32M","-0.56%"
"15/11/2024","36,942.0","37,686.0","37,686.0","36,942.1","2.73M","-1.76%"
"14/11/2024","37,603.0","38,223.0","38,223.0","37,603.3","2.42M","-1.41%"
"13/11/2024","38,140.0","38,264.0","38,430.0","37,892.5","2.20M","-0.32%"
"12/11/2024","38,264.0","38,430.0","38,719.0","38,264.4","2.04M","-0.43%"
"11/11/2024","38,430.0","39,174.0","39,256.0","38,347.1","3.15M","-1.90%"
"08/11/2024","39,174.0","39,421.0","39,587.0","38,843.0","3.20M","-0.42%"
"07/11/2024","39,339.0","40,000.0","40,000.0","39,338.8","1.53M","-0.94%"
"06/11/2024","39,711.0","39,339.0","39,793.0","39,338.8","1.31M","1.37%"
"05/11/2024","39,174.0","39,421.0","39,587.0","39,132.2","1.85M","-0.63%"
"04/11/2024","39,421.0","39,463.0","39,835.0","39,297.5","1.62M","-0.11%"
"01/11/2024","39,463.0","39,669.0","39,752.0","39,297.5","1.87M","0.00%"
"31/10/2024","39,463.0","39,669.0","40,041.0","39,380.2","2.17M","0.11%"
"30/10/2024","39,421.0","39,380.0","39,835.0","39,380.2","1.71M","0.31%"
"29/10/2024","39,298.0","39,421.0","40,041.0","39,256.2","2.63M","0.11%"
"28/10/2024","39,256.0","39,256.0","39,463.0","39,090.9","2.09M","0.00%"
"25/10/2024","39,256.0","39,711.0","39,917.0","39,256.2","2.05M","-1.04%"
"24/10/2024","39,669.0","39,752.0","40,372.0","39,669.4","1.77M","-0.83%"
"23/10/2024","40,000.0","40,289.0","40,289.0","39,669.4","2.90M","-0.72%"
"22/10/2024","40,289.0","41,074.0","41,074.0","40,247.9","4.08M","-1.81%"
"21/10/2024","41,033.0","41,322.0","41,488.0","41,033.0","2.57M","-1.29%"
"18/10/2024","41,570.0","41,901.0","42,149.0","41,570.2","4.11M","0.00%"
"17/10/2024","41,570.0","41,488.0","41,570.0","40,950.4","2.56M","0.90%"
"16/10/2024","41,198.0","41,322.0","41,736.0","41,157.0","2.17M","-0.30%"
"15/10/2024","41,322.0","40,909.0","42,149.0","40,909.1","8.38M","1.21%"
"14/10/2024","40,826.0","40,909.0","41,116.0","40,826.4","1.41M","0.00%"
"11/10/2024","40,826.0","41,198.0","41,198.0","40,743.8","1.86M","-0.71%"
"10/10/2024","41,116.0","41,281.0","41,281.0","40,826.4","3.21M","0.61%"
"09/10/2024","40,868.0","40,661.0","40,992.0","40,330.6","2.65M","1.13%"
"08/10/2024","40,413.0","40,537.0","40,785.0","40,330.6","2.30M","-0.31%"
"07/10/2024","40,537.0","40,909.0","40,909.0","40,495.9","1.81M","-0.30%"
"04/10/2024","40,661.0","40,909.0","40,992.0","40,619.8","2.62M","-0.61%"
"03/10/2024","40,909.0","41,157.0","41,983.0","40,909.1","4.24M","-0.60%"
"02/10/2024","41,157.0","41,074.0","41,488.0","40,991.7","2.22M","0.20%"
"01/10/2024","41,074.0","41,074.0","41,901.0","41,074.4","3.41M","0.00%"
"30/09/2024","41,074.0","41,405.0","41,488.0","40,991.7","2.65M","-0.80%"
"27/09/2024","41,405.0","41,570.0","42,727.0","41,322.3","3.88M","0.20%"
"26/09/2024","41,322.0","41,570.0","41,983.0","41,198.3","5.12M","0.00%"
"25/09/2024","41,322.0","41,074.0","41,653.0","40,785.1","6.36M","1.52%"
"24/09/2024","40,702.0","40,455.0","40,702.0","40,082.6","1.71M","1.13%"
"23/09/2024","40,248.0","40,537.0","40,826.0","40,247.9","1.47M","-0.71%"
"20/09/2024","40,537.0","40,909.0","41,240.0","40,537.2","3.21M","-0.41%"
"19/09/2024","40,702.0","40,661.0","40,826.0","40,330.6","1.64M","0.41%"
"18/09/2024","40,537.0","40,331.0","40,868.0","40,082.6","2.22M","0.72%"
"17/09/2024","40,248.0","39,504.0","40,248.0","39,256.2","1.65M","1.99%"
"16/09/2024","39,463.0","39,835.0","40,165.0","39,462.8","1.90M","-0.93%"
"13/09/2024","39,835.0","39,835.0","40,124.0","39,834.7","904.35K","-0.31%"
"12/09/2024","39,959.0","40,083.0","40,248.0","39,958.7","1.34M","0.11%"
"11/09/2024","39,917.0","40,041.0","40,207.0","39,669.4","1.70M","-0.41%"
"10/09/2024","40,083.0","40,744.0","40,744.0","40,041.3","2.90M","-1.12%"
"09/09/2024","40,537.0","40,661.0","40,950.0","40,413.2","1.45M","-0.51%"
"06/09/2024","40,744.0","40,248.0","40,909.0","40,206.6","2.86M","1.23%"
"05/09/2024","40,248.0","40,289.0","40,909.0","40,165.3","2.30M","-0.51%"
"04/09/2024","40,455.0","40,083.0","40,868.0","39,793.4","2.38M","0.10%"
"30/08/2024","40,413.0","40,950.0","41,074.0","40,413.2","2.18M","-0.81%"
"29/08/2024","40,744.0","40,744.0","41,818.0","40,743.8","2.04M","-0.60%"
"28/08/2024","40,992.0","40,992.0","41,570.0","40,909.1","1.46M","0.00%"
"27/08/2024","40,992.0","41,570.0","41,570.0","40,578.5","5.03M","-1.20%"
"26/08/2024","41,488.0","41,983.0","42,066.0","41,404.9","2.72M","-0.59%"
"23/08/2024","41,736.0","41,488.0","41,983.0","41,404.9","2.75M","0.40%"
"22/08/2024","41,570.0","42,149.0","42,397.0","41,239.7","3.31M","-0.59%"
"21/08/2024","41,818.0","40,868.0","41,983.0","40,537.2","7.47M","2.95%"
"20/08/2024","40,620.0","39,917.0","40,661.0","39,793.4","5.27M","2.61%"
"19/08/2024","39,587.0","39,504.0","40,083.0","39,338.8","2.55M","0.84%"
"16/08/2024","39,256.0","38,636.0","39,711.0","38,636.4","2.88M","1.82%"
"15/08/2024","38,554.0","38,884.0","39,215.0","38,553.7","1.22M","-0.85%"
"14/08/2024","38,884.0","38,678.0","39,463.0","38,677.7","2.06M","0.86%"
"13/08/2024","38,554.0","38,843.0","38,967.0","38,429.7","1.23M","-0.32%"
"12/08/2024","38,678.0","38,595.0","39,132.0","38,429.7","1.64M","0.22%"
"09/08/2024","38,595.0","38,843.0","38,843.0","38,305.8","1.27M","1.52%"
"08/08/2024","38,017.0","38,430.0","38,678.0","37,768.6","1.72M","-0.86%"
"07/08/2024","38,347.0","39,174.0","39,174.0","38,016.5","2.60M","-0.75%"
"06/08/2024","38,636.0","38,347.0","39,380.0","37,892.5","2.19M","1.41%"
"05/08/2024","38,099.0","38,760.0","39,008.0","37,190.1","3.29M","-3.46%"
"02/08/2024","39,463.0","38,430.0","39,463.0","38,429.7","2.38M","2.03%"
"01/08/2024","38,678.0","39,587.0","40,413.0","38,677.7","4.63M","-1.68%"
"31/07/2024","39,339.0","38,843.0","40,000.0","38,760.3","3.83M","1.71%"
"30/07/2024","38,678.0","39,132.0","39,132.0","38,429.7","2.76M","-0.64%"
"29/07/2024","38,926.0","38,306.0","39,050.0","38,305.8","1.26M","1.84%"
"26/07/2024","38,223.0","38,264.0","38,471.0","37,892.5","1.50M","0.54%"
"25/07/2024","38,017.0","38,388.0","38,388.0","37,603.3","1.77M","-0.22%"
"24/07/2024","38,099.0","37,190.0","38,719.0","37,190.1","3.00M","0.22%"
"23/07/2024","38,017.0","39,504.0","39,876.0","36,776.8","4.07M","-3.56%"
"22/07/2024","39,421.0","39,421.0","40,248.0","39,008.3","4.16M","0.00%"
"19/07/2024","39,421.0","40,331.0","40,496.0","39,256.2","3.73M","-1.65%"
"18/07/2024","40,083.0","40,165.0","40,744.0","39,545.4","4.07M","1.04%"
"17/07/2024","39,669.0","39,587.0","41,322.0","39,297.5","9.50M","1.80%"
"16/07/2024","38,967.0","38,678.0","39,917.0","38,429.7","4.94M","1.29%"
"15/07/2024","38,471.0","38,843.0","38,884.0","38,264.4","1.43M","-0.11%"
"12/07/2024","38,512.0","38,760.0","39,008.0","38,223.1","1.74M","-0.43%"
"11/07/2024","38,678.0","39,215.0","39,215.0","38,677.7","1.57M","-0.21%"
"10/07/2024","38,760.0","39,545.0","39,587.0","38,760.3","2.44M","-1.26%"
"09/07/2024","39,256.0","39,256.0","39,669.0","38,760.3","3.11M","1.06%"
"08/07/2024","38,843.0","39,298.0","39,504.0","38,636.4","2.40M","-0.63%"
"05/07/2024","39,091.0","39,132.0","39,835.0","38,925.6","5.59M","0.00%"
"04/07/2024","39,091.0","38,843.0","39,174.0","38,677.7","3.23M","0.21%"
"03/07/2024","39,008.0","38,017.0","39,008.0","37,644.6","5.57M","3.17%"
"02/07/2024","37,810.0","36,570.0","37,851.0","36,404.9","4.37M","4.21%"
"01/07/2024","36,281.0","35,785.0","36,281.0","35,537.2","1.50M","1.50%"
"28/06/2024","35,744.0","36,446.0","36,859.0","35,743.8","2.57M","-1.93%"
"27/06/2024","36,446.0","36,942.0","37,190.0","36,446.3","1.90M","-0.90%"
"26/06/2024","36,777.0","36,570.0","37,025.0","36,363.6","2.04M","0.68%"
"25/06/2024","36,529.0","37,521.0","37,769.0","35,991.7","3.50M","-1.78%"
"24/06/2024","37,190.0","38,017.0","38,306.0","37,190.1","2.36M","-1.32%"
"21/06/2024","37,686.0","37,686.0","38,388.0","37,644.6","1.86M","0.22%"
"20/06/2024","37,603.0","38,017.0","38,182.0","37,479.3","3.23M","-1.30%"
"19/06/2024","38,099.0","38,678.0","38,678.0","37,892.5","3.15M","-0.86%"
"18/06/2024","38,430.0","38,595.0","38,884.0","38,429.7","1.78M","0.00%"
"17/06/2024","38,430.0","39,256.0","39,256.0","38,429.7","3.40M","-2.10%"
"14/06/2024","39,256.0","40,000.0","40,289.0","39,256.2","2.71M","-1.76%"
"13/06/2024","39,959.0","39,959.0","39,959.0","39,586.8","3.16M","0.94%"
"12/06/2024","39,587.0","39,339.0","39,628.0","38,843.0","3.21M","1.16%"
"11/06/2024","39,132.0","39,504.0","39,545.0","39,008.3","3.07M","-0.63%"
"10/06/2024","39,380.0","39,545.0","40,124.0","39,297.5","2.50M","-0.21%"
"07/06/2024","39,463.0","39,752.0","39,917.0","39,421.5","1.49M","-0.31%"
"06/06/2024","39,587.0","39,421.0","39,752.0","39,421.5","1.71M","0.53%"
"05/06/2024","39,380.0","39,587.0","39,835.0","39,380.2","2.18M","0.10%"
"04/06/2024","39,339.0","39,545.0","39,835.0","39,297.5","1.35M","0.63%"
"03/06/2024","39,091.0","39,587.0","40,041.0","39,008.3","2.54M","0.42%"
"31/05/2024","38,926.0","39,421.0","39,917.0","38,925.6","2.38M","-1.26%"
"30/05/2024","39,421.0","40,000.0","40,083.0","39,173.5","2.53M","-1.85%"
"29/05/2024","40,165.0","40,868.0","40,868.0","40,165.3","1.68M","-1.02%"
"28/05/2024","40,578.0","40,496.0","40,661.0","40,165.3","1.49M","0.41%"
"27/05/2024","40,413.0","40,826.0","40,826.0","40,124.0","923.47K","-0.61%"
"24/05/2024","40,661.0","40,992.0","41,818.0","40,082.6","2.63M","-0.61%"
"23/05/2024","40,909.0","41,157.0","41,488.0","40,826.4","2.16M","-0.60%"
"22/05/2024","41,157.0","41,736.0","42,314.0","41,115.7","2.94M","-0.40%"
"21/05/2024","41,322.0","41,322.0","41,570.0","40,826.4","2.17M","0.81%"
"20/05/2024","40,992.0","40,992.0","41,901.0","40,909.1","2.65M","0.51%"
"17/05/2024","40,785.0","41,033.0","41,074.0","40,661.1","1.84M","-0.50%"
"16/05/2024","40,992.0","40,620.0","41,570.0","40,537.2","2.54M","2.06%"
"15/05/2024","40,165.0","40,041.0","40,455.0","39,958.7","1.69M","1.04%"
"14/05/2024","39,752.0","40,331.0","40,661.0","39,710.7","2.36M","-1.03%"
"13/05/2024","40,165.0","40,661.0","40,909.0","40,082.6","2.01M","-0.92%"
"10/05/2024","40,537.0","40,992.0","41,116.0","40,454.5","1.00M","-0.91%"
"09/05/2024","40,909.0","41,570.0","41,570.0","40,909.1","1.17M","-0.60%"
"08/05/2024","41,157.0","41,405.0","41,983.0","41,157.0","1.28M","-0.40%"
"07/05/2024","41,322.0","41,818.0","42,149.0","41,322.3","1.29M","-0.99%"
"06/05/2024","41,736.0","40,744.0","41,736.0","40,743.8","1.44M","2.64%"
"03/05/2024","40,661.0","41,033.0","41,240.0","40,495.9","847.97K","0.00%"
"02/05/2024","40,661.0","40,744.0","41,074.0","40,371.9","688.13K","0.00%"
"26/04/2024","40,661.0","40,992.0","41,405.0","40,578.5","937.15K","-0.81%"
"25/04/2024","40,992.0","41,116.0","41,570.0","40,743.8","1.27M","-0.80%"
"24/04/2024","41,322.0","40,868.0","41,653.0","40,785.1","1.71M","1.21%"
"23/04/2024","40,826.0","40,661.0","41,736.0","40,082.6","2.75M","-1.40%"
"22/04/2024","41,405.0","40,331.0","41,405.0","40,330.6","1.57M","3.62%"
"19/04/2024","39,959.0","39,587.0","40,909.0","38,925.6","2.63M","0.52%"
"17/04/2024","39,752.0","42,066.0","42,149.0","39,669.4","2.39M","-4.37%"
"16/04/2024","41,570.0","41,074.0","42,314.0","40,867.8","2.84M","1.21%"
"15/04/2024","41,074.0","44,050.0","45,041.0","41,074.4","3.08M","-6.93%"
"12/04/2024","44,132.0","43,802.0","45,041.0","43,636.3","4.08M","0.75%"
"11/04/2024","43,802.0","42,562.0","44,132.0","42,396.7","2.75M","1.92%"
"10/04/2024","42,975.0","43,636.0","43,636.0","42,892.5","1.44M","-1.33%"
"09/04/2024","43,554.0","42,231.0","43,554.0","41,983.5","2.12M","3.74%"
"08/04/2024","41,983.0","41,488.0","42,645.0","41,322.3","1.09M","1.19%"
"05/04/2024","41,488.0","42,066.0","42,066.0","41,487.6","2.00M","-1.57%"
"04/04/2024","42,149.0","42,810.0","42,810.0","42,148.7","1.32M","0.00%"
"03/04/2024","42,149.0","42,975.0","43,223.0","42,148.7","1.81M","-1.73%"
"02/04/2024","42,893.0","42,893.0","43,306.0","42,562.0","1.91M","-0.38%"
"01/04/2024","43,058.0","43,140.0","43,554.0","42,727.3","1.65M","0.00%"
"29/03/2024","43,058.0","43,967.0","43,967.0","42,975.2","2.16M","-0.95%"
"28/03/2024","43,471.0","43,967.0","44,545.0","43,388.4","1.64M","0.19%"
"27/03/2024","43,388.0","44,050.0","44,050.0","43,388.4","1.95M","-0.95%"
"26/03/2024","43,802.0","43,802.0","44,545.0","43,801.6","1.71M","0.00%"
"25/03/2024","43,802.0","44,793.0","45,868.0","43,553.7","1.53M","-2.21%"
"22/03/2024","44,793.0","44,050.0","46,859.0","44,049.6","5.28M","2.26%"
"21/03/2024","43,802.0","43,967.0","44,132.0","43,636.3","2.25M","0.00%"
"20/03/2024","43,802.0","42,645.0","43,884.0","41,735.5","3.79M","2.71%"
"19/03/2024","42,645.0","43,058.0","43,058.0","42,148.7","926.01K","-0.77%"
"18/03/2024","42,975.0","42,975.0","43,636.0","41,239.7","1.79M","-0.38%"
"15/03/2024","43,140.0","42,645.0","43,636.0","42,148.7","1.73M","0.97%"
"14/03/2024","42,727.0","44,215.0","44,215.0","42,479.3","1.79M","-1.71%"
"13/03/2024","43,471.0","43,140.0","43,471.0","42,809.9","1.69M","1.15%"
"12/03/2024","42,975.0","41,818.0","43,058.0","41,735.5","1.46M","2.97%"
"11/03/2024","41,736.0","42,810.0","43,306.0","41,735.5","1.79M","-1.17%"
"08/03/2024","42,231.0","44,132.0","44,132.0","40,991.7","3.32M","-4.13%"
"07/03/2024","44,050.0","44,959.0","44,959.0","43,966.9","2.57M","-2.02%"
"06/03/2024","44,959.0","44,628.0","45,289.0","44,214.9","1.92M","0.00%"
"05/03/2024","44,959.0","44,215.0","44,959.0","43,719.0","1.45M","1.68%"
"04/03/2024","44,215.0","44,298.0","45,041.0","43,388.4","2.82M","0.00%"
"01/03/2024","44,215.0","44,050.0","44,876.0","43,305.8","1.51M","0.94%"
"29/02/2024","43,802.0","44,545.0","44,628.0","43,801.6","1.62M","-1.67%"
"28/02/2024","44,545.0","43,967.0","45,289.0","43,223.1","2.83M","1.70%"
"27/02/2024","43,802.0","44,380.0","44,628.0","43,801.6","2.11M","-1.12%"
"26/02/2024","44,298.0","43,636.0","45,041.0","42,975.2","1.85M","3.08%"
"23/02/2024","42,975.0","41,157.0","43,967.0","40,743.8","8.39M","4.52%"
"22/02/2024","41,116.0","41,157.0","41,240.0","40,909.1","1.93M","0.00%"
"21/02/2024","41,116.0","41,116.0","41,157.0","40,413.2","2.24M","0.71%"
"20/02/2024","40,826.0","40,909.0","41,488.0","40,826.4","1.90M","0.20%"
"19/02/2024","40,744.0","40,289.0","41,570.0","39,876.0","3.97M","1.55%"
"16/02/2024","40,124.0","40,496.0","40,496.0","39,917.3","1.64M","-0.82%"
"15/02/2024","40,455.0","40,455.0","40,702.0","40,041.3","1.97M","0.00%"
"07/02/2024","40,455.0","40,331.0","40,537.0","40,165.3","2.25M","0.31%"
"06/02/2024","40,331.0","40,331.0","40,331.0","39,669.4","1.85M","0.31%"
"05/02/2024","40,207.0","38,926.0","40,826.0","38,884.3","2.72M","3.73%"
"02/02/2024","38,760.0","39,091.0","39,256.0","38,595.0","2.36M","-0.74%"
"01/02/2024","39,050.0","39,256.0","39,628.0","38,966.9","1.87M","-0.94%"
"31/01/2024","39,421.0","40,083.0","40,331.0","39,256.2","2.03M","-1.55%"
"30/01/2024","40,041.0","40,331.0","40,413.0","39,834.7","1.36M","-0.51%"
"29/01/2024","40,248.0","40,413.0","40,661.0","40,082.6","1.19M","-0.51%"
"26/01/2024","40,455.0","40,000.0","40,455.0","40,000.0","983.00K","1.14%"
"25/01/2024","40,000.0","40,413.0","41,116.0","40,000.0","1.63M","-1.02%"
"24/01/2024","40,413.0","40,083.0","40,661.0","40,041.3","2.26M","-1.01%"
"23/01/2024","40,826.0","40,909.0","41,157.0","40,206.6","2.64M","-0.80%"
"22/01/2024","41,157.0","41,281.0","41,488.0","40,247.9","2.86M","-0.10%"
"19/01/2024","41,198.0","39,587.0","41,198.0","39,008.3","3.57M","4.95%"
"18/01/2024","39,256.0","38,719.0","39,545.0","38,553.7","2.76M","1.39%"
"17/01/2024","38,719.0","38,471.0","38,843.0","38,264.4","1.77M","-0.11%"
"16/01/2024","38,760.0","38,058.0","38,802.0","38,057.8","1.37M","0.64%"
"15/01/2024","38,512.0","38,058.0","38,843.0","38,057.8","1.62M","1.30%"
