"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"31/07/2020","18,150.0","18,200.0","18,650.0","18,150.0","2.30M","-2.42%"
"30/07/2020","18,600.0","18,200.0","19,000.0","17,500.0","974.91K","2.48%"
"29/07/2020","18,150.0","18,300.0","18,400.0","17,500.0","1.84M","-3.20%"
"28/07/2020","18,750.0","18,200.0","18,800.0","18,000.0","2.88M","3.31%"
"27/07/2020","18,150.0","19,100.0","19,200.0","18,150.0","2.68M","-6.92%"
"24/07/2020","19,500.0","20,300.0","20,300.0","19,000.0","2.95M","-3.94%"
"23/07/2020","20,300.0","20,200.0","20,300.0","20,100.0","861.14K","0.25%"
"22/07/2020","20,250.0","20,600.0","20,600.0","20,250.0","1.22M","-1.22%"
"21/07/2020","20,500.0","20,500.0","20,550.0","20,300.0","818.21K","0.00%"
"20/07/2020","20,500.0","20,500.0","20,650.0","20,450.0","1.16M","-0.49%"
"17/07/2020","20,600.0","20,700.0","20,800.0","20,550.0","1.18M","-1.90%"
"16/07/2020","21,000.0","20,600.0","21,000.0","20,400.0","1.66M","1.94%"
"15/07/2020","20,600.0","20,300.0","20,750.0","20,300.0","1.70M","2.49%"
"14/07/2020","20,100.0","20,200.0","20,300.0","20,000.0","1.81M","-0.99%"
"13/07/2020","20,300.0","20,800.0","20,800.0","20,000.0","1.73M","-0.73%"
"10/07/2020","20,450.0","20,850.0","20,950.0","20,450.0","1.40M","-2.39%"
"09/07/2020","20,950.0","20,250.0","20,950.0","20,100.0","3.15M","4.23%"
"08/07/2020","20,100.0","20,200.0","20,250.0","20,100.0","676.84K","-0.74%"
"07/07/2020","20,250.0","20,300.0","20,400.0","20,200.0","895.15K","0.00%"
"06/07/2020","20,250.0","19,800.0","20,250.0","19,800.0","1.22M","2.27%"
"03/07/2020","19,800.0","19,750.0","19,800.0","19,550.0","593.39K","0.25%"
"02/07/2020","19,750.0","19,950.0","19,950.0","19,500.0","820.25K","-0.25%"
"01/07/2020","19,800.0","19,500.0","19,900.0","19,450.0","751.46K","1.28%"
"30/06/2020","19,550.0","19,750.0","19,900.0","19,100.0","1.29M","-0.51%"
"29/06/2020","19,650.0","20,000.0","20,100.0","19,600.0","1.75M","-3.44%"
"26/06/2020","20,350.0","20,500.0","20,500.0","20,150.0","668.03K","0.74%"
"25/06/2020","20,200.0","20,200.0","20,400.0","20,100.0","1.16M","-1.46%"
"24/06/2020","20,500.0","20,700.0","20,750.0","20,400.0","860.73K","-0.73%"
"23/06/2020","20,650.0","20,750.0","20,800.0","20,600.0","1.17M","-0.48%"
"22/06/2020","20,750.0","20,950.0","20,950.0","20,500.0","1.17M","1.22%"
"19/06/2020","20,500.0","20,200.0","20,500.0","20,200.0","632.65K","1.49%"
"18/06/2020","20,200.0","20,300.0","20,450.0","20,200.0","625.89K","-0.49%"
"17/06/2020","20,300.0","20,600.0","20,600.0","20,250.0","1.42M","-1.46%"
"16/06/2020","20,600.0","20,500.0","20,600.0","20,300.0","1.49M","2.49%"
"15/06/2020","20,100.0","21,100.0","21,100.0","20,050.0","2.30M","-4.96%"
"12/06/2020","21,150.0","20,600.0","21,250.0","20,500.0","3.72M","1.20%"
"11/06/2020","20,900.0","21,900.0","21,900.0","20,900.0","3.48M","-4.35%"
"10/06/2020","21,850.0","21,350.0","21,950.0","21,250.0","2.30M","1.39%"
"09/06/2020","21,550.0","21,700.0","21,800.0","21,500.0","1.70M","-0.69%"
"08/06/2020","21,700.0","21,550.0","21,900.0","21,550.0","3.48M","1.17%"
"05/06/2020","21,450.0","21,250.0","21,450.0","21,100.0","2.25M","1.18%"
"04/06/2020","21,200.0","21,400.0","21,450.0","21,200.0","2.22M","-0.70%"
"03/06/2020","21,350.0","21,150.0","21,450.0","21,150.0","2.06M","0.95%"
"02/06/2020","21,150.0","21,500.0","21,500.0","21,100.0","2.47M","-0.70%"
"01/06/2020","21,300.0","20,800.0","21,300.0","20,800.0","2.34M","2.90%"
"29/05/2020","20,700.0","20,850.0","20,950.0","20,700.0","1.10M","-0.96%"
"28/05/2020","20,900.0","20,900.0","21,200.0","20,800.0","1.58M","0.00%"
"27/05/2020","20,900.0","21,200.0","21,400.0","20,900.0","2.67M","-1.18%"
"26/05/2020","21,150.0","21,100.0","21,300.0","21,000.0","2.22M","0.48%"
"25/05/2020","21,050.0","21,100.0","21,300.0","20,950.0","1.96M","0.00%"
"22/05/2020","21,050.0","21,600.0","21,600.0","21,050.0","3.32M","-4.32%"
"21/05/2020","22,000.0","21,050.0","22,000.0","20,850.0","3.54M","4.51%"
"20/05/2020","21,050.0","21,000.0","21,200.0","20,950.0","1.91M","-1.17%"
"19/05/2020","21,300.0","21,350.0","21,400.0","20,950.0","4.14M","3.15%"
"18/05/2020","20,650.0","20,050.0","20,750.0","19,900.0","3.02M","1.98%"
"15/05/2020","20,250.0","20,600.0","20,600.0","20,000.0","3.00M","-1.22%"
"14/05/2020","20,500.0","20,400.0","20,600.0","20,100.0","3.35M","-0.49%"
"13/05/2020","20,600.0","20,300.0","20,700.0","19,800.0","4.75M","0.00%"
"12/05/2020","20,600.0","20,100.0","20,750.0","19,600.0","3.56M","1.98%"
"11/05/2020","20,200.0","19,500.0","20,200.0","19,350.0","4.77M","6.88%"
"08/05/2020","18,900.0","17,700.0","18,900.0","17,700.0","7.26M","6.78%"
"07/05/2020","17,700.0","17,550.0","17,700.0","17,450.0","2.41M","0.85%"
"06/05/2020","17,550.0","17,550.0","17,550.0","17,250.0","1.18M","0.86%"
"05/05/2020","17,400.0","17,500.0","17,600.0","17,350.0","546.01K","0.00%"
"04/05/2020","17,400.0","17,200.0","17,700.0","17,150.0","2.02M","1.16%"
"29/04/2020","17,200.0","17,100.0","17,550.0","17,000.0","2.86M","0.58%"
"28/04/2020","17,100.0","17,150.0","17,150.0","16,850.0","921.18K","0.29%"
"27/04/2020","17,050.0","17,100.0","17,250.0","17,000.0","962.88K","-0.29%"
"24/04/2020","17,100.0","17,100.0","17,150.0","16,900.0","851.77K","0.88%"
"23/04/2020","16,950.0","17,200.0","17,300.0","16,950.0","1.40M","0.30%"
"22/04/2020","16,900.0","16,250.0","17,200.0","16,250.0","1.74M","0.30%"
"21/04/2020","16,850.0","17,300.0","17,400.0","16,700.0","3.05M","-4.80%"
"20/04/2020","17,700.0","17,900.0","17,950.0","17,500.0","1.85M","-0.28%"
"17/04/2020","17,750.0","17,800.0","17,850.0","17,500.0","2.25M","1.14%"
"16/04/2020","17,550.0","17,500.0","17,550.0","17,200.0","1.86M","0.00%"
"15/04/2020","17,550.0","17,300.0","17,550.0","17,200.0","2.54M","2.33%"
"14/04/2020","17,150.0","17,350.0","17,350.0","16,900.0","1.45M","-0.29%"
"13/04/2020","17,200.0","16,750.0","17,600.0","16,750.0","2.56M","2.69%"
"10/04/2020","16,750.0","16,700.0","16,950.0","16,650.0","1.50M","-0.89%"
"09/04/2020","16,900.0","17,100.0","17,150.0","16,850.0","2.20M","1.20%"
"08/04/2020","16,700.0","16,800.0","16,800.0","16,300.0","1.41M","-1.47%"
"07/04/2020","16,950.0","17,000.0","17,200.0","16,800.0","2.42M","0.00%"
"06/04/2020","16,950.0","16,200.0","16,950.0","16,100.0","2.97M","6.94%"
"03/04/2020","15,850.0","15,500.0","15,950.0","15,500.0","1.43M","2.26%"
"01/04/2020","15,500.0","15,000.0","15,600.0","14,350.0","1.32M","3.33%"
"31/03/2020","15,000.0","15,000.0","15,500.0","14,000.0","1.58M","0.67%"
"30/03/2020","14,900.0","15,100.0","15,500.0","14,900.0","3.36M","-6.88%"
"27/03/2020","16,000.0","16,150.0","16,200.0","15,600.0","2.75M","-0.62%"
"26/03/2020","16,100.0","16,600.0","16,600.0","16,100.0","1.49M","-3.01%"
"25/03/2020","16,600.0","16,500.0","16,700.0","16,300.0","2.95M","3.11%"
"24/03/2020","16,100.0","16,500.0","16,500.0","16,000.0","3.21M","-0.31%"
"23/03/2020","16,150.0","16,200.0","17,000.0","16,150.0","3.27M","-6.92%"
"20/03/2020","17,350.0","17,450.0","17,500.0","17,150.0","1.88M","0.58%"
"19/03/2020","17,250.0","17,600.0","17,800.0","17,150.0","2.21M","-3.90%"
"18/03/2020","17,950.0","18,100.0","18,200.0","17,700.0","1.91M","0.00%"
"17/03/2020","17,950.0","17,000.0","17,950.0","16,850.0","3.11M","2.87%"
"16/03/2020","17,450.0","18,250.0","18,250.0","17,200.0","3.65M","-4.38%"
"13/03/2020","18,250.0","16,700.0","18,550.0","16,700.0","4.33M","1.67%"
"12/03/2020","17,950.0","18,000.0","18,500.0","17,950.0","4.05M","-6.99%"
"11/03/2020","19,300.0","20,800.0","20,950.0","19,300.0","5.63M","-6.76%"
"10/03/2020","20,700.0","20,400.0","21,000.0","20,100.0","3.16M","0.73%"
"09/03/2020","20,550.0","20,650.0","21,000.0","20,550.0","4.58M","-6.80%"
"06/03/2020","22,050.0","22,200.0","22,200.0","21,800.0","2.25M","-1.12%"
"05/03/2020","22,300.0","22,550.0","22,850.0","22,300.0","2.02M","-1.11%"
"04/03/2020","22,550.0","22,350.0","22,600.0","22,200.0","1.94M","0.22%"
"03/03/2020","22,500.0","22,850.0","23,000.0","22,500.0","2.16M","0.00%"
"02/03/2020","22,500.0","22,400.0","22,650.0","22,100.0","2.57M","1.12%"
"28/02/2020","22,250.0","22,000.0","22,400.0","21,850.0","2.43M","-2.20%"
"27/02/2020","22,750.0","22,350.0","22,750.0","22,200.0","2.32M","1.79%"
"26/02/2020","22,350.0","21,750.0","22,500.0","21,600.0","2.24M","0.68%"
"25/02/2020","22,200.0","21,000.0","22,250.0","20,800.0","3.24M","3.26%"
"24/02/2020","21,500.0","22,750.0","22,750.0","21,500.0","7.51M","-6.93%"
"21/02/2020","23,100.0","23,400.0","23,700.0","23,100.0","2.96M","-1.70%"
"20/02/2020","23,500.0","23,700.0","23,900.0","23,300.0","2.95M","-0.63%"
"19/02/2020","23,650.0","23,600.0","23,700.0","23,450.0","1.98M","-0.21%"
"18/02/2020","23,700.0","23,800.0","24,100.0","23,550.0","4.27M","-0.42%"
"17/02/2020","23,800.0","23,400.0","23,900.0","23,250.0","6.39M","2.15%"
"14/02/2020","23,300.0","23,100.0","23,400.0","22,900.0","4.38M","3.10%"
"13/02/2020","22,600.0","22,550.0","22,650.0","22,400.0","1.82M","-0.22%"
"12/02/2020","22,650.0","22,300.0","22,950.0","22,200.0","3.16M","2.26%"
"11/02/2020","22,150.0","21,850.0","22,300.0","21,850.0","1.35M","1.37%"
"10/02/2020","21,850.0","21,900.0","22,000.0","21,650.0","1.30M","-1.35%"
"07/02/2020","22,150.0","22,350.0","22,350.0","21,900.0","1.97M","-0.89%"
"06/02/2020","22,350.0","21,650.0","22,450.0","21,500.0","2.68M","2.76%"
"05/02/2020","21,750.0","22,000.0","22,150.0","21,550.0","2.43M","0.00%"
"04/02/2020","21,750.0","21,500.0","21,900.0","21,200.0","2.20M","1.40%"
"03/02/2020","21,450.0","20,500.0","22,100.0","20,350.0","4.26M","-0.69%"
"31/01/2020","21,600.0","22,650.0","22,900.0","21,600.0","6.12M","-5.68%"
"30/01/2020","22,900.0","23,500.0","23,800.0","22,750.0","4.01M","-5.37%"
"22/01/2020","24,200.0","24,250.0","24,250.0","23,950.0","2.31M","0.62%"
"21/01/2020","24,050.0","23,450.0","24,050.0","23,400.0","7.46M","3.00%"
"20/01/2020","23,350.0","23,300.0","23,450.0","23,200.0","2.02M","-0.21%"
"17/01/2020","23,400.0","23,400.0","23,600.0","23,300.0","1.88M","0.43%"
"16/01/2020","23,300.0","22,900.0","23,350.0","22,900.0","4.38M","1.75%"
"15/01/2020","22,900.0","22,900.0","23,000.0","22,800.0","1.93M","0.00%"
"14/01/2020","22,900.0","22,950.0","23,050.0","22,900.0","1.80M","-0.22%"
"13/01/2020","22,950.0","23,000.0","23,150.0","22,750.0","892.36K","-0.86%"
"10/01/2020","23,150.0","23,000.0","23,500.0","23,000.0","3.68M","0.43%"
"09/01/2020","23,050.0","23,000.0","23,100.0","22,850.0","2.01M","1.32%"
"08/01/2020","22,750.0","22,800.0","23,050.0","22,600.0","1.71M","-1.94%"
"07/01/2020","23,200.0","23,050.0","23,200.0","23,000.0","1.04M","0.65%"
"06/01/2020","23,050.0","23,400.0","23,400.0","23,050.0","1.16M","-2.54%"
"03/01/2020","23,650.0","23,900.0","23,950.0","23,650.0","756.70K","-0.63%"
"02/01/2020","23,800.0","23,550.0","23,850.0","23,500.0","1.39M","1.06%"
"31/12/2019","23,550.0","23,450.0","23,750.0","23,450.0","731.74K","0.43%"
"30/12/2019","23,450.0","23,500.0","23,950.0","23,350.0","2.45M","1.08%"
"27/12/2019","23,200.0","23,050.0","23,200.0","22,950.0","819.85K","0.65%"
"26/12/2019","23,050.0","23,000.0","23,050.0","22,900.0","855.75K","0.22%"
"25/12/2019","23,000.0","23,000.0","23,150.0","22,950.0","598.95K","0.00%"
"24/12/2019","23,000.0","23,150.0","23,150.0","22,850.0","419.13K","-0.43%"
"23/12/2019","23,100.0","23,000.0","23,250.0","22,900.0","2.39M","1.32%"
"20/12/2019","22,800.0","22,400.0","22,800.0","22,400.0","653.22K","2.01%"
"19/12/2019","22,350.0","22,600.0","22,750.0","22,300.0","1.75M","-1.54%"
"18/12/2019","22,700.0","22,700.0","22,800.0","22,600.0","681.13K","-0.22%"
"17/12/2019","22,750.0","23,100.0","23,150.0","22,750.0","797.10K","-1.73%"
"16/12/2019","23,150.0","23,000.0","23,150.0","22,900.0","837.37K","0.00%"
"13/12/2019","23,150.0","23,200.0","23,250.0","23,000.0","903.57K","0.00%"
"12/12/2019","23,150.0","22,650.0","23,300.0","22,650.0","1.02M","1.98%"
"11/12/2019","22,700.0","22,500.0","22,750.0","22,500.0","795.47K","1.34%"
"10/12/2019","22,400.0","22,750.0","22,800.0","22,300.0","1.28M","-1.75%"
"09/12/2019","22,800.0","23,150.0","23,250.0","22,700.0","799.82K","-1.51%"
"06/12/2019","23,150.0","23,250.0","23,400.0","23,100.0","509.28K","-0.43%"
"05/12/2019","23,250.0","23,450.0","23,550.0","23,100.0","588.75K","-0.85%"
"04/12/2019","23,450.0","22,550.0","23,450.0","22,550.0","1.11M","3.99%"
"03/12/2019","22,550.0","22,700.0","22,750.0","22,350.0","1.53M","-0.66%"
"02/12/2019","22,700.0","22,950.0","23,050.0","22,600.0","1.16M","-0.87%"
"29/11/2019","22,900.0","23,000.0","23,100.0","22,750.0","754.40K","0.00%"
"28/11/2019","22,900.0","23,350.0","23,350.0","22,900.0","1.13M","-1.93%"
"27/11/2019","23,350.0","23,500.0","23,600.0","23,350.0","816.03K","-0.43%"
"26/11/2019","23,450.0","23,400.0","23,500.0","23,300.0","995.42K","0.64%"
"25/11/2019","23,300.0","23,100.0","23,300.0","22,850.0","1.11M","1.08%"
"22/11/2019","23,050.0","24,000.0","24,000.0","22,800.0","2.35M","-1.91%"
"21/11/2019","23,500.0","24,350.0","24,400.0","23,500.0","4.05M","-3.69%"
"20/11/2019","24,400.0","24,800.0","24,900.0","24,300.0","1.19M","-1.41%"
"19/11/2019","24,750.0","24,450.0","24,800.0","24,450.0","986.34K","1.23%"
"18/11/2019","24,450.0","24,900.0","24,950.0","24,450.0","1.33M","-1.81%"
"15/11/2019","24,900.0","24,700.0","24,950.0","24,400.0","1.36M","0.81%"
"14/11/2019","24,700.0","24,700.0","24,750.0","24,450.0","1.79M","-0.20%"
"13/11/2019","24,750.0","25,300.0","25,300.0","24,750.0","3.31M","-1.59%"
"12/11/2019","25,150.0","25,050.0","25,200.0","25,000.0","1.41M","0.00%"
"11/11/2019","25,150.0","25,200.0","25,500.0","25,050.0","3.59M","0.20%"
"08/11/2019","25,100.0","24,800.0","25,150.0","24,800.0","4.11M","1.21%"
"07/11/2019","24,800.0","24,800.0","24,800.0","24,650.0","1.20M","0.20%"
"06/11/2019","24,750.0","24,850.0","24,850.0","24,650.0","1.67M","0.00%"
"05/11/2019","24,750.0","24,500.0","24,900.0","24,400.0","2.66M","1.64%"
"04/11/2019","24,350.0","23,900.0","24,400.0","23,750.0","3.95M","2.53%"
"01/11/2019","23,750.0","23,700.0","23,850.0","23,600.0","1.28M","0.21%"
"31/10/2019","23,700.0","23,800.0","23,950.0","23,700.0","1.25M","-0.42%"
"30/10/2019","23,800.0","23,700.0","24,000.0","23,600.0","1.51M","0.42%"
"29/10/2019","23,700.0","23,800.0","23,800.0","23,550.0","1.43M","-0.42%"
"28/10/2019","23,800.0","23,950.0","24,000.0","23,750.0","1.64M","-0.21%"
"25/10/2019","23,850.0","23,900.0","23,900.0","23,700.0","1.38M","0.00%"
"24/10/2019","23,850.0","24,000.0","24,000.0","23,750.0","1.44M","-0.42%"
"23/10/2019","23,950.0","24,000.0","24,000.0","23,800.0","1.21M","-0.21%"
"22/10/2019","24,000.0","23,900.0","24,000.0","23,750.0","1.26M","0.42%"
"21/10/2019","23,900.0","24,400.0","24,400.0","23,600.0","1.60M","-2.05%"
"18/10/2019","24,400.0","24,400.0","24,600.0","24,300.0","1.22M","0.00%"
"17/10/2019","24,400.0","24,400.0","24,400.0","24,150.0","2.37M","-0.20%"
"16/10/2019","24,450.0","24,300.0","24,550.0","24,300.0","2.03M","0.82%"
"15/10/2019","24,250.0","23,850.0","24,250.0","23,600.0","2.51M","1.46%"
"14/10/2019","23,900.0","23,700.0","24,200.0","23,600.0","5.15M","1.27%"
"11/10/2019","23,600.0","23,600.0","23,700.0","23,550.0","859.40K","-0.21%"
"10/10/2019","23,650.0","23,550.0","23,750.0","23,550.0","721.56K","0.00%"
"09/10/2019","23,650.0","23,600.0","23,650.0","23,450.0","1.29M","0.42%"
"08/10/2019","23,550.0","23,150.0","23,550.0","23,150.0","1.94M","1.73%"
"07/10/2019","23,150.0","23,650.0","23,650.0","23,150.0","2.96M","-1.91%"
"04/10/2019","23,600.0","23,850.0","23,950.0","23,500.0","2.38M","-0.84%"
"03/10/2019","23,800.0","23,500.0","23,800.0","23,350.0","2.15M","0.21%"
"02/10/2019","23,750.0","23,700.0","23,950.0","23,600.0","2.72M","0.00%"
"01/10/2019","23,750.0","23,350.0","23,750.0","23,150.0","2.33M","1.71%"
"30/09/2019","23,350.0","23,300.0","23,500.0","23,150.0","2.64M","0.65%"
"27/09/2019","23,200.0","23,100.0","23,350.0","23,000.0","2.20M","0.43%"
"26/09/2019","23,100.0","22,650.0","23,150.0","22,650.0","2.32M","1.99%"
"25/09/2019","22,650.0","22,600.0","22,750.0","22,400.0","1.60M","0.22%"
"24/09/2019","22,600.0","22,650.0","22,800.0","22,550.0","2.70M","-0.22%"
"23/09/2019","22,650.0","23,200.0","23,250.0","22,650.0","2.64M","-2.16%"
"20/09/2019","23,150.0","23,000.0","23,200.0","22,950.0","2.05M","0.87%"
"19/09/2019","22,950.0","22,600.0","22,950.0","22,500.0","3.12M","1.55%"
"18/09/2019","22,600.0","22,500.0","22,750.0","22,400.0","2.61M","0.00%"
"17/09/2019","22,600.0","22,500.0","22,700.0","22,450.0","1.69M","0.00%"
"16/09/2019","22,600.0","22,650.0","22,750.0","22,450.0","1.85M","-0.22%"
"13/09/2019","22,650.0","21,900.0","22,650.0","21,900.0","5.55M","3.19%"
"12/09/2019","21,950.0","21,750.0","22,000.0","21,700.0","1.84M","0.92%"
"11/09/2019","21,750.0","21,500.0","21,750.0","21,400.0","1.01M","1.40%"
"10/09/2019","21,450.0","21,600.0","21,900.0","21,450.0","2.54M","-1.15%"
"09/09/2019","21,700.0","22,200.0","22,200.0","21,650.0","2.27M","-2.25%"
"06/09/2019","22,200.0","22,350.0","22,450.0","22,100.0","1.19M","0.00%"
"05/09/2019","22,200.0","21,700.0","22,450.0","21,700.0","4.42M","2.30%"
"04/09/2019","21,700.0","21,250.0","21,800.0","21,250.0","1.99M","1.40%"
"03/09/2019","21,400.0","21,600.0","21,650.0","21,400.0","1.14M","-0.47%"
"30/08/2019","21,500.0","21,400.0","21,500.0","21,250.0","1.24M","0.70%"
"29/08/2019","21,350.0","21,400.0","21,400.0","21,100.0","948.71K","-0.23%"
"28/08/2019","21,400.0","21,400.0","21,500.0","21,350.0","736.99K","-0.23%"
"27/08/2019","21,450.0","21,350.0","21,550.0","21,300.0","1.81M","0.94%"
"26/08/2019","21,250.0","21,200.0","21,350.0","20,950.0","3.28M","-1.85%"
"23/08/2019","21,650.0","21,600.0","21,650.0","21,450.0","1.30M","0.00%"
"22/08/2019","21,650.0","21,650.0","21,850.0","21,600.0","1.59M","0.00%"
"21/08/2019","21,650.0","21,650.0","21,800.0","21,400.0","2.06M","0.46%"
"20/08/2019","21,550.0","21,600.0","21,700.0","21,350.0","1.34M","0.00%"
"19/08/2019","21,550.0","21,900.0","21,900.0","21,500.0","1.94M","-1.60%"
"16/08/2019","21,900.0","21,000.0","22,000.0","20,900.0","6.27M","4.29%"
"15/08/2019","21,000.0","20,400.0","21,000.0","20,400.0","2.11M","0.72%"
"14/08/2019","20,850.0","20,850.0","20,950.0","20,700.0","1.25M","0.97%"
"13/08/2019","20,650.0","20,200.0","20,700.0","20,150.0","2.10M","1.98%"
"12/08/2019","20,250.0","20,200.0","20,350.0","20,200.0","840.22K","0.25%"
"09/08/2019","20,200.0","20,200.0","20,300.0","20,100.0","875.18K","0.00%"
"08/08/2019","20,200.0","20,100.0","20,250.0","20,000.0","1.80M","0.50%"
"07/08/2019","20,100.0","20,300.0","20,400.0","20,050.0","1.21M","-0.74%"
"06/08/2019","20,250.0","20,200.0","20,300.0","19,900.0","1.97M","-0.74%"
"05/08/2019","20,400.0","20,400.0","20,550.0","20,300.0","2.65M","-0.73%"
"02/08/2019","20,550.0","20,400.0","20,700.0","20,350.0","3.52M","-0.72%"
"01/08/2019","20,700.0","20,600.0","20,700.0","20,500.0","1.19M","0.73%"
"31/07/2019","20,550.0","20,700.0","20,700.0","20,550.0","1.22M","-0.72%"
"30/07/2019","20,700.0","20,900.0","20,900.0","20,650.0","1.55M","-0.48%"
"29/07/2019","20,800.0","21,000.0","21,050.0","20,750.0","2.42M","0.00%"
"26/07/2019","20,800.0","20,850.0","20,950.0","20,750.0","1.25M","-0.48%"
"25/07/2019","20,900.0","20,950.0","21,000.0","20,900.0","1.73M","-0.24%"
"24/07/2019","20,950.0","21,100.0","21,200.0","20,900.0","2.12M","-0.48%"
"23/07/2019","21,050.0","21,050.0","21,150.0","21,000.0","1.57M","0.00%"
"22/07/2019","21,050.0","21,150.0","21,300.0","20,950.0","2.77M","-0.71%"
"19/07/2019","21,200.0","21,000.0","21,300.0","21,000.0","3.35M","1.44%"
"18/07/2019","20,900.0","20,950.0","21,100.0","20,800.0","2.82M","-0.95%"
"17/07/2019","21,100.0","21,300.0","21,300.0","21,000.0","2.70M","-0.47%"
"16/07/2019","21,200.0","21,150.0","21,400.0","21,100.0","2.28M","0.24%"
"15/07/2019","21,150.0","20,850.0","21,250.0","20,750.0","2.86M","2.17%"
"12/07/2019","20,700.0","21,100.0","21,200.0","20,700.0","2.77M","-1.43%"
"11/07/2019","21,000.0","20,900.0","21,100.0","20,800.0","1.91M","1.45%"
"10/07/2019","20,700.0","20,850.0","21,000.0","20,700.0","906.80K","0.00%"
"09/07/2019","20,700.0","20,700.0","20,900.0","20,600.0","1.95M","-0.96%"
"08/07/2019","20,900.0","21,300.0","21,350.0","20,550.0","3.36M","-2.11%"
"05/07/2019","21,350.0","21,450.0","21,600.0","21,200.0","1.55M","-0.23%"
"04/07/2019","21,400.0","20,850.0","21,500.0","20,800.0","3.90M","2.88%"
"03/07/2019","20,800.0","20,750.0","21,000.0","20,650.0","1.98M","-0.48%"
"02/07/2019","20,900.0","21,100.0","21,250.0","20,750.0","2.80M","-0.48%"
"01/07/2019","21,000.0","20,550.0","21,100.0","20,550.0","4.07M","3.19%"
"28/06/2019","20,350.0","20,350.0","20,400.0","19,950.0","2.80M","0.74%"
"27/06/2019","20,200.0","20,400.0","20,500.0","20,200.0","1.58M","-0.98%"
"26/06/2019","20,400.0","20,550.0","20,700.0","20,300.0","1.84M","-1.69%"
"25/06/2019","20,750.0","20,650.0","20,900.0","20,650.0","1.56M","-0.72%"
"24/06/2019","20,900.0","20,700.0","21,050.0","20,650.0","1.66M","0.48%"
"21/06/2019","20,800.0","20,800.0","21,100.0","20,700.0","1.72M","0.97%"
"20/06/2019","20,600.0","20,200.0","20,800.0","20,150.0","3.52M","2.49%"
"19/06/2019","20,100.0","20,600.0","20,650.0","20,000.0","2.06M","-0.99%"
"18/06/2019","20,300.0","20,900.0","20,950.0","20,100.0","3.17M","-2.40%"
"17/06/2019","20,800.0","21,300.0","21,350.0","20,800.0","2.22M","-1.89%"
"14/06/2019","21,200.0","21,200.0","21,450.0","21,200.0","1.08M","0.24%"
"13/06/2019","21,150.0","21,300.0","21,300.0","21,100.0","845.89K","-0.70%"
"12/06/2019","21,300.0","21,500.0","21,600.0","21,300.0","672.44K","-0.93%"
"11/06/2019","21,500.0","21,500.0","21,700.0","21,450.0","907.13K","0.00%"
"10/06/2019","21,500.0","21,800.0","21,900.0","21,300.0","1.69M","-0.46%"
"07/06/2019","21,600.0","21,350.0","21,600.0","21,350.0","1.43M","1.17%"
"06/06/2019","21,350.0","21,300.0","21,500.0","20,900.0","1.38M","0.23%"
"05/06/2019","21,300.0","21,600.0","21,800.0","21,300.0","1.08M","0.47%"
"04/06/2019","21,200.0","21,750.0","21,800.0","21,100.0","2.33M","-1.40%"
"03/06/2019","21,500.0","22,400.0","22,500.0","21,500.0","2.71M","-4.87%"
"31/05/2019","22,600.0","22,950.0","23,000.0","22,600.0","1.45M","-1.53%"
"30/05/2019","22,950.0","22,750.0","23,050.0","22,500.0","1.45M","0.88%"
"29/05/2019","22,750.0","23,050.0","23,100.0","22,750.0","2.07M","-1.52%"
"28/05/2019","23,100.0","23,100.0","23,400.0","22,900.0","1.43M","-0.22%"
"27/05/2019","23,150.0","23,200.0","23,350.0","23,100.0","888.14K","-0.22%"
"24/05/2019","23,200.0","23,550.0","23,700.0","23,200.0","2.38M","-1.90%"
"23/05/2019","23,650.0","23,650.0","23,850.0","23,550.0","1.38M","-0.21%"
"22/05/2019","23,700.0","24,100.0","24,200.0","23,700.0","1.71M","-1.46%"
"21/05/2019","24,050.0","23,850.0","24,300.0","23,850.0","3.22M","0.84%"
"20/05/2019","23,850.0","23,550.0","23,900.0","23,400.0","2.12M","1.06%"
"17/05/2019","23,600.0","23,700.0","23,800.0","23,550.0","1.74M","-0.63%"
"16/05/2019","23,750.0","24,100.0","24,100.0","23,650.0","2.14M","-0.84%"
"15/05/2019","23,950.0","23,100.0","24,050.0","23,000.0","3.26M","4.13%"
"14/05/2019","23,000.0","23,000.0","23,200.0","22,850.0","1.43M","-0.86%"
"13/05/2019","23,200.0","23,250.0","23,300.0","23,100.0","1.13M","0.22%"
"10/05/2019","23,150.0","23,000.0","23,150.0","22,800.0","1.68M","1.54%"
"09/05/2019","22,800.0","22,900.0","23,200.0","22,800.0","1.33M","-0.65%"
"08/05/2019","22,950.0","23,000.0","23,000.0","22,650.0","1.75M","-1.08%"
"07/05/2019","23,200.0","23,700.0","23,700.0","23,100.0","1.29M","-0.43%"
"06/05/2019","23,300.0","23,650.0","23,900.0","23,100.0","1.90M","-2.92%"
"03/05/2019","24,000.0","23,850.0","24,000.0","23,650.0","1.73M","0.63%"
"02/05/2019","23,850.0","24,100.0","24,200.0","23,800.0","891.77K","-1.24%"
"26/04/2019","24,150.0","24,050.0","24,200.0","24,000.0","898.53K","0.00%"
"25/04/2019","24,150.0","24,400.0","24,400.0","24,150.0","681.91K","-0.82%"
"24/04/2019","24,350.0","23,700.0","24,350.0","23,700.0","2.00M","3.18%"
"23/04/2019","23,600.0","23,600.0","23,850.0","23,550.0","1.85M","-0.63%"
